Item,Price,Company,Heat,Date
Gigabyte RTX 2070 Super WINDFORCE OC 3x 8G - Used Like New Amazon Warehouse Prime offer,356.0,Amazon,307.0,2020-10-14 00:00:00.000000
"eufy Security Wi-Fi Video Doorbell 2K Resolution, Secure Local Storage, Free Wireless Chime Sold by AnkerDirect & FB Amazon Prime",119.0,Amazon,322.0,2020-10-14 00:00:00.000000
Sony full frame 28mm f2 lens @ Amazon (Prime Exclusive),259.0,Amazon,173.0,2020-10-14 00:00:00.000000
"Crucial 8GB DDR4-2400MT/s SODIMM Laptop Memory, at Amazon Prime Exclusive",20.0,Amazon,352.0,2020-10-14 00:00:00.000000
Hive active heating thermostat - @ Screwfix,125.0,Screwfix,174.0,2020-10-14 00:00:00.000000
TCL 55EP658 55 Inch 4K Ultra HD Smart Android TV at Costco,350.0,Costco,257.0,2020-10-14 00:00:00.000000
"MSI B450 Tomahawk MAX AM4 ATX Motherboard for AMD AM4 CPUs, at Box/ebay with",92.0,eBay,282.0,2020-10-14 00:00:00.000000
"Mpow Noise Cancelling Bluetooth Headphones Over Ear Bluetooth 5.0, Built-in CVC 8.0 Microphone Sold by HBH LTD & Fulfilled by Amazon",20.0,Amazon,159.0,2020-10-14 00:00:00.000000
OPPO Reno2 Z 6.5 inch 4000mAh Dual Sim 48MP Ultra Wide Quad Camera Smartphone @ Amazon,209.0,Amazon,208.0,2020-10-14 00:00:00.000000
"AMD Ryzen 3 3200G VEGA Graphics AM4 CPU with Wraith Stealth Cooler, using at Currys PC World",76.0,Currys PC World,324.0,2020-10-14 00:00:00.000000
"Battery Base for Dot 3rd Generation Rechargeable Power Supply, with 8H playtime Sold by GYQT and Fulfilled by Amazon Prime",21.0,Amazon,316.0,2020-10-14 00:00:00.000000
Fitbit Inspire HR - Lilac - Amazon Prime Day Deal,60.0,Amazon,148.0,2020-10-14 00:00:00.000000
Creality Ender 5 3D Printer with Glass Bed and Five Nozzles 220x220x300mm Printing Size used like new @ Amazon Warehouse Prime offer,173.0,Amazon,105.0,2020-10-14 00:00:00.000000
"LG 55UN70006LA (2020) LED HDR 4K Ultra HD Smart TV, 55 inch with Freeview HD/Freesat HD, Black with at Currys on eBay",394.0,eBay,266.0,2020-10-14 00:00:00.000000
"Western Digital WDS500G2B0A WD Blue 3D NAND Internal SSD 2.5 Inch SATA, 500 GB for Prime Exclusive @ Amazon UK",46.0,Amazon,223.0,2020-10-14 00:00:00.000000
Sony Zeiss 24-70mm f4 zoom lens SEL2470Z @ Amazon (Prime Exclusive),529.0,Amazon,182.0,2020-10-14 00:00:00.000000
"Acer Predator XB273GX 27"" Full HD Gaming Monitor (IPS Panel, G-Sync Compatible, 240Hz, 0.1ms, HDR 400) - @ Amazon Prime Exclusive",319.0,Amazon,197.0,2020-10-14 00:00:00.000000
"LG OLED55BX6LB (2020) OLED HDR 4K Ultra HD Smart TV 55"" Freeview HD/Freesat HD, Dolby Atmos Sound & Alpine Stand, Black Amazon Prime",1099.0,Amazon,384.0,2020-10-14 00:00:00.000000
Logitech MK850 Multi-Device Wireless Keyboard and Mouse in stock Oct 24 - @ Amazon Prime,53.0,Amazon,229.0,2020-10-14 00:00:00.000000
Astro A40 TR Wired Headset + MixAmp Pro @ Amazon,150.0,Amazon,224.0,2020-10-14 00:00:00.000000
"HUAWEI Watch GT 2 Sport 46mm, Matte Black or Orange for with at Currys eBay",94.0,eBay,461.0,2020-10-14 00:00:00.000000
"Anker AK-UBA 2.4G Wireless Ergonomic Mouse, 800/1200/1600 DPI 5 Button (Prime exclusive) Sold by AnkerDirect and Fulfilled by Amazon",12.0,Amazon,1329.0,2020-10-14 00:00:00.000000
"LG OLED65CX5LB 65"" 4K Ultra HD OLED Smart TV @ Amazon (Prime Exclusive)",1899.0,Amazon,104.0,2020-10-14 00:00:00.000000
"LG OLED55CX5LB 55"" 4K Ultra HD OLED Smart TV @ Amazon",1299.0,Amazon,251.0,2020-10-14 00:00:00.000000
"SAMSUNG QE58Q60TAUXXU 58"" Smart 4K Ultra HD HDR QLED TV at Currys/ebay",759.0,eBay,125.0,2020-10-14 00:00:00.000000
ROKU Express 2019 HD Streaming Media Player - Currys,18.0,eBay,246.0,2020-10-14 00:00:00.000000
WD Blue 3D NAND Internal SSD M.2 SATA - 1 TB for @ Amazon Prime,78.0,Amazon,393.0,2020-10-14 00:00:00.000000
Philips Hue White Smart Bulb Twin Pack LED [E27 Edison Screw] with Bluetooth. Works with Alexa and Google Assistant.Certified @ Amazon,23.0,Amazon,500.0,2020-10-14 00:00:00.000000
"Duracell Plus AA Alkaline Batteries (Pack of 36), 1.5 Volts LR06 MX1500 - @ Amazon Prime",15.0,Amazon,188.0,2020-10-14 00:00:00.000000
"LG OLED55GX6LA 55"" Smart 4K Ultra HD HDR OLED TV with Google Assistant & Amazon Alexa - @ Currys PC World",1799.0,Currys PC World,147.0,2020-10-14 00:00:00.000000
WD_BLACK 5 TB P10 Game Drive Hard Drive Disk - @ Amazon (Prime Exclusive),100.0,Amazon,253.0,2020-10-14 00:00:00.000000
RAVPower USB Power Plug Charging Stations with 60W 6-Port - Sold by RAVPower official and Fulfilled by Amazon (Prime Only),16.0,Amazon,238.0,2020-10-14 00:00:00.000000
"HUAWEI Watch GT 2 (46 mm) Smart Watch, 1.39 Inch AMOLED Display - Used Like New at Amazon Warehouse (Prime Only)",105.0,Amazon,129.0,2020-10-14 00:00:00.000000
Audio-Technica ATH-M50xBB Special Edition Blue and Black Professional Monitor headphones @ Amazon for,90.0,Amazon,171.0,2020-10-13 00:00:00.000000
AWD Falcon Ryzen 5 3400G with VEGA Graphics PC - 8GB - 240GB & Windows OS for from AWD-IT,340.0,AWD-IT,391.0,2020-10-13 00:00:00.000000
SanDisk Ultra 256 GB USB Flash Drive USB 3.0 Up to 130 MB/s Read - ( Prime Deal) @ Amazon,25.0,Amazon,201.0,2020-10-13 00:00:00.000000
Anker Soundcore Life Q20 Bluetooth Headphones @ Sold by AnkerDirect and Fulfilled by Amazon Prime,36.0,Amazon,198.0,2020-10-13 00:00:00.000000
"Echo Dot (3rd Gen, Charcoal) + Amazon Music Unlimited (6 months FREE with auto-renew, New Subscribers) - - Prime Exclusive @ Amazon",19.0,Amazon,1900.0,2020-10-13 00:00:00.000000
Linksys WHW0303 Velop Tri-Band Mesh System at Amazon Prime Exclusive Deal,210.0,Amazon,174.0,2020-10-13 00:00:00.000000
Anker 30W Power IQ 3.0 USB C Charger - @ Amazon Prime sold by Anker Direct (Prime only),14.0,Amazon,332.0,2020-10-13 00:00:00.000000
"Microsoft Surface Pro 6 (MS Refurb), i5, 128GB, 8GB, 12 Month Warranty (Student Exclusive) @ Microsoft",476.0,Microsoft (Microsoft Store),433.0,2020-10-13 00:00:00.000000
Anker Soundcore life Dot 2 Airless Earbuds (100 hrs battery) - with Voucher - Sold by Anker / FBA,39.0,Amazon,187.0,2020-10-13 00:00:00.000000
"LE Smart LED Ceiling Light 15W 1250lm, App or Voice Control, White and Colour Ambiance, @ Amazon",28.0,Amazon,257.0,2020-10-13 00:00:00.000000
OnePlus NORD (5G) 8GB RAM 128GB UK (Used-Like New) @Amazon warehouse (Prime Only),297.0,Amazon,455.0,2020-10-13 00:00:00.000000
Panasonic 65HX800BZ 65 Inch 4K Ultra HD HDR10+ Dolby Atmos Smart TV +5 years warranty for @ Costco,1000.0,Costco,330.0,2020-10-13 00:00:00.000000
"Zotac GeForce GTX 1050Ti 4 GB Mini Graphics Card - Used, Like New - @ Amazon Warehouse Deals - Prime Day Deal",91.0,Amazon,177.0,2020-10-13 00:00:00.000000
Surface Pro 7 i5 at Microsoft Store,660.0,Microsoft (Microsoft Store),374.0,2020-10-13 00:00:00.000000
Hisense 55b7100 4k UHD TV @ Crampton & Moore,349.0,Crampton & Moore,298.0,2020-10-13 00:00:00.000000
"Bose QuietComfort QC35 II Wireless Noise-Cancelling Headphones, Black - [£181 with Fee Free card] @ Amazon Germany",187.0,Amazon Germany,607.0,2020-10-13 00:00:00.000000
Philips Ambilight 65PUS8545/12 65-Inch LED TV - @ Amazon Prime,699.0,Amazon,206.0,2020-10-13 00:00:00.000000
Fossil Men's Gen 5 Touchscreen Smartwatch with Speaker Prime Exclusive Deal,149.0,Amazon,210.0,2020-10-13 00:00:00.000000
WD_BLACK 12 TB D10 Game Drive for Xbox One 7200RPM external hard drive + 3 months ultimate game pass @ Amazon Prime,195.0,Amazon,251.0,2020-10-13 00:00:00.000000
"OnePlus 8 Pro 5G 12GB RAM 256GB UK SIM-Free Smartphone with Triple Camera, Dual SIM and Alexa built-in @ Amazon (Prime Exclusive)",749.0,Amazon,241.0,2020-10-13 00:00:00.000000
"LENOVO Smart Clock with Google Assistant - Black, at Currys/ebay",40.0,eBay,290.0,2020-10-13 00:00:00.000000
"SanDisk Ultra 256 GB microSDXC Memory Card + SD Adapter with A1 Up to 100 MB/s, Class 10, U1 - Prime Exclusive @ Amazon",25.0,Amazon,464.0,2020-10-13 00:00:00.000000
Samsung Galaxy Note 10 Plus 5G 256GB Aura Glow Unlocked Refurb Pristine - With Code @ Handtec,494.0,handtec,275.0,2020-10-13 00:00:00.000000
Anker Soundcore Motion+ Bluetooth Speaker - @ Amazon (Prime Exclusive),70.0,Amazon,160.0,2020-10-13 00:00:00.000000
Kami Smart Security Starter Kit with Base Station Sold by Seeverything UK and Fulfilled by Amazon.,15.0,Amazon,232.0,2020-10-13 00:00:00.000000
Anker GaN 3 Port Charger 65W USB-C PD (45W) UK/EU/US Plugs - @ Amazon Prime,27.0,Amazon,176.0,2020-10-13 00:00:00.000000
Anker PowerCore Essential 20000mah Power Bank at Amazon,20.0,Amazon,200.0,2020-10-13 00:00:00.000000
"Marantz Pro M4U – USB (and XLR) Condenser Microphone with Audio Interface, Mic Cable and Desk Stand - Prime Day @ Amazon",24.0,Amazon,197.0,2020-10-13 00:00:00.000000
Yamaha Electronics MusicCast BAR 400 Soundbar with Wireless Subwoofer + MusicCast 20 Wireless Speaker Prime Deal @ Amazon,486.0,Amazon,198.0,2020-10-13 00:00:00.000000
AfterShokz Trekz Titanium Wireless Bone Conduction Headphones Sold by AfterShokz Official Store and Fulfilled by Amazon Prime,55.0,Amazon,266.0,2020-10-13 00:00:00.000000
"SanDisk Extreme 256GB MicroSD Card with A2 App Performance, 160MB/s Read, 90MB/s Write, Class 10, UHS-I, U3, V30 - @ Amazon Prime",30.0,Amazon,402.0,2020-10-13 00:00:00.000000
Fitbit Inspire - @ Amazon Prime,39.0,Amazon,230.0,2020-10-13 00:00:00.000000
OPPO Find X2 Neo 5G - Qualcomm® Snapdragon™ 765G mobile platform 6.5 inch 4025 mAh 48MP Zoom Camera 90Hz Smartphone @ Amazon,449.0,Amazon,149.0,2020-10-13 00:00:00.000000
Pack of 5: USB C [0.25M 0.5M 1M 2M 3M] Fast Charger Charging Cable (+£4.49 NP) Delivered @ Sold by NIBIKIA and Fulfilled by Amazon,4.0,Amazon,322.0,2020-10-13 00:00:00.000000
Mpow H18 50Hrs Noise Cancelling Headphones Sold by Ｍpow Store and Fulfilled by Amazon,29.0,Amazon,178.0,2020-10-13 00:00:00.000000
"BeatsX Wireless Earphones - Apple W1 Headphone Chip, Class 1 Bluetooth, 8 Hours Of Listening Time (Latest Model) Prime Day @ Amazon",50.0,Amazon,184.0,2020-10-13 00:00:00.000000
Award Winning Bowers & Wilkins PX5 on ear noise cancelling wireless headphones at Bowers & Wilkins Shop,170.0,Bowers & Wilkins Shop,208.0,2020-10-13 00:00:00.000000
RAVPower USB C Charger 65W PD (Power Delivery) Sold by RAVPower official and Fulfilled by Amazon Prime,26.0,Amazon,200.0,2020-10-13 00:00:00.000000
Samsung 860 EVO 500 GB SATA 2.5 Inch Internal Solid State Drive (SSD) (MZ-76E500) @ Amazon,53.0,Amazon,249.0,2020-10-13 00:00:00.000000
"SanDisk HIGH ENDURANCE Video Monitoring for Dashcams, Up to 100 MB/s read and 40 MB/s Write, Class 10, U3, V30 @ Amazon for",17.0,Amazon,160.0,2020-10-13 00:00:00.000000
"Crucial Ballistix RGB 3200 MHz, DDR4, 32GB (16GB x2), CL16, Black @ Amazon Prime Exclusive",116.0,Amazon,193.0,2020-10-13 00:00:00.000000
"ACER Nitro 5 15.6"" AMD - Ryzen 5 3550H, 8GB RAM, GTX 1650, 256 GB SSD, Full HD IPS Display 597.55 @ Currys Ebay",598.0,eBay,236.0,2020-10-13 00:00:00.000000
"WD Elements 12TB External 3.5"" HDD - for members @ Amazon",165.0,Amazon,159.0,2020-10-13 00:00:00.000000
"PHILIPS Ambilight 65OLED754/12 65"" Smart 4K Ultra HD HDR OLED TV - using @ Currys PC World / EBay",1449.0,eBay,177.0,2020-10-13 00:00:00.000000
Lenovo C640 2-in-1 i7 10510u @ Lenovo,765.0,Lenovo UK,173.0,2020-10-13 00:00:00.000000
Anker USB C to Lightning PowerLine II Cable (6ft-2m MFi Certified) for iPhone Sold by AnkerDirect and Fulfilled by Amazon Prime,9.0,Amazon,232.0,2020-10-13 00:00:00.000000
Amazon Fire HD 8 Kids Edition for / Fire HD 10 Kids Edition for @ Amazon (Prime Member Exclusive),85.0,Amazon,256.0,2020-10-13 00:00:00.000000
"SanDisk Extreme PRO 128GB Solid State Flash Drive, USB 3.1(Gen 1) - 420MB/s / 380MB/s R/W - Prime Exclusive @ Amazon",30.0,Amazon,283.0,2020-10-13 00:00:00.000000
"New Apple MacBook Pro (13-inch, 8GB RAM, 256GB SSD Storage, Magic Keyboard) - Space Grey - @ Amazon Prime",929.0,Amazon,172.0,2020-10-13 00:00:00.000000
"TP-Link TL-SG105S 5-Port Desktop Gigabit Ethernet Switch/Hub, Amazon Prime Exclusive Deal",12.0,Amazon,317.0,2020-10-13 00:00:00.000000
Huawei P40 PRO 5G 256GB 8GB RAM Dual SIM at Wowcamera,561.0,Wowcamera,243.0,2020-10-13 00:00:00.000000
"Samsung U32R590 32Inch Curved UHD 4K Monitor 3840x2160 HDMI, Dport @ Amazon",270.0,Amazon,205.0,2020-10-13 00:00:00.000000
LOGITECH K400 Plus Wireless Keyboard - Dark Grey for @ Currys PC World,18.0,Currys PC World,792.0,2020-10-13 00:00:00.000000
"SAMSUNG LS34J550 Ultra-Wide Quad HD 34"" LED Monitor (4ms VA Freesync - Dark Grey for with @ Currys PC World",272.0,Currys PC World,251.0,2020-10-13 00:00:00.000000
"SAMSUNG U32J590 4K Ultra HD 32"" LED Monitor (4ms VA HDMI DP) - using @ Currys PC World",244.0,Currys PC World,323.0,2020-10-13 00:00:00.000000
Samsung Galaxy Watch Bluetooth 46mm @ Amazon - Prime day deal,190.0,Amazon,162.0,2020-10-13 00:00:00.000000
Lenovo IdeaPad 5 15.6in Ryzen 5 8GB 256GB Laptop - Blue Argos - free click & collect (Limited stock),530.0,Argos,174.0,2020-10-13 00:00:00.000000
Philips Hue Mini Starter Kit B22 A+ Rated White and Colour Ambience - Delivered With Code @ AO/eBay,61.0,eBay,297.0,2020-10-13 00:00:00.000000
"Upgraded Anker Soundcore Liberty Neo Wireless Earphones with IPX7 Waterproof, Bluetooth 5 @ Amazon",33.0,Amazon,204.0,2020-10-13 00:00:00.000000
Xiaomi Redmi Note 9 Pro 6GB/64GB Tropical Green (UK VERSION) - @ Amazon Prime,179.0,Amazon,934.0,2020-10-13 00:00:00.000000
eufy Security 2K Indoor Cam Pan & Tilt Prime Exclusive Deal / Non-Prime Sold by AnkerDirect and Fulfilled by Amazon,30.0,Amazon,187.0,2020-10-13 00:00:00.000000
Logitech K400 Plus Wireless Livingroom Keyboard @ Amazon (Prime Exclusive),18.0,Amazon,277.0,2020-10-13 00:00:00.000000
Philips Soundbar TV PB603/10 Dolby Atmos Soundbar - Amazon Prime Day Deal,209.0,Amazon,161.0,2020-10-13 00:00:00.000000
NEBULA Anker Capsule Smart Wi-Fi Mini Projector Sold by AnkerDirect and Fulfilled by Amazon Prime,240.0,Amazon,123.0,2020-10-13 00:00:00.000000
"JVC LT-55CA890 Android TV 55"" Smart 4K Ultra HD HDR LED TV with Google Assistant at Currys ebay",356.0,eBay,175.0,2020-10-13 00:00:00.000000
Amazfit Verge Lite - Smartwatch Shark Gray Used - Like New - Prime Day (20% Off) @ Amazon Warehouse,47.0,Amazon,211.0,2020-10-13 00:00:00.000000
"Motorola Moto G8 power 6.4 Inch FHD+ zero-notch display, Qualcomm Snapdragon SD665, 16MP main camera, 2MP macro camera @ Amazon",169.0,Amazon,215.0,2020-10-13 00:00:00.000000
Google Nest Mini 2nd Generation - Charcoal (Official UK Version) - Delivered @ MyMemory,23.0,MyMemory,273.0,2020-10-13 00:00:00.000000
HP Colour LaserJet Pro M283fdw Multi-Function Printer with cash back (Prime Day) @ Amazon,230.0,Amazon,175.0,2020-10-13 00:00:00.000000
"SanDisk Extreme PRO 256 GB SDXC Memory Card, Up to 170 MB/s, Class 10, U3, V30 Amazon Prime Exclusive Deal",55.0,Amazon,173.0,2020-10-13 00:00:00.000000
"AOC Q3279VWFD8 31.5"" IPS LED QHD (2560x1440) Freesync 75Hz monitor. (VGA, DVI, HDMI, DisplayPort) at Amazon",187.0,Amazon,229.0,2020-10-13 00:00:00.000000
DJI Osmo Pocket Prime Combo - Handheld 3-Axis Gimbal Stabilizer - @ Amazon Prime Exclusive Deal,239.0,Amazon,190.0,2020-10-13 00:00:00.000000
kaspersky total security 3 devices 2 years @ Amazon Prime / +£4.49 non Prime,20.0,Amazon,162.0,2020-10-13 00:00:00.000000
Apple Watch series 5 40mm GPS in white - like new with Amazon warehouse,258.0,Amazon,175.0,2020-10-13 00:00:00.000000
"Bose QuietComfort 35 (Series II) Wireless Headphones, Noise Cancelling with Alexa built-in @ Amazon (Prime Exclusive)",210.0,Amazon,255.0,2020-10-13 00:00:00.000000
Bose SoundSport Free Truly Wireless Sport Headphones - Black @ Amazon day deal,111.0,Amazon,144.0,2020-10-13 00:00:00.000000
Sennheiser Momentum Wireless (3.0) Noise Cancelling Bluetooth Over-Ear Headphones with Mic/Remote Prime Exclusive Deal,259.0,Amazon,188.0,2020-10-13 00:00:00.000000
"Audio Technica ATH-M50XGM Professional Monitor Headphones, Metal, incl. hard case for headphones @ Amazon",95.0,Amazon,292.0,2020-10-13 00:00:00.000000
AKG N700NC Bluetooth Headphones New And Sealed @ uk_best4tech/ebay,68.0,eBay,282.0,2020-10-13 00:00:00.000000
"SanDisk Extreme Pro 128GB microSDXC memory card, A2 App performance, 170/90MB/s Class 10, UHS-I, U3, V30 Prime Day @ Amazon",19.0,Amazon,241.0,2020-10-13 00:00:00.000000
Xiaomi MI10 8GB - 256GB/+Mi True Wireless Earphones 2 Basic+Mi Smart Band 5 at Xiaomi UK,549.0,Xiaomi UK,231.0,2020-10-13 00:00:00.000000
"Philips HTL3310/10 Bluetooth Soundbar (Wireless Subwoofer, 160W) - @ Currys / eBay",113.0,eBay,168.0,2020-10-13 00:00:00.000000
Corsair K65 Rapidfire + 40% off Xbox gamepass (Cherry MX Speed) at Amazon Prime Day,85.0,Amazon,173.0,2020-10-13 00:00:00.000000
"ASUS Chromebook C523NA 15.6"" Full HD Laptop (Intel Pentium N4200, 4 GB RAM, 64 GB eMMC, Chrome OS) @ Amazon exclusive deal",250.0,Amazon,199.0,2020-10-13 00:00:00.000000
"Samsung LS24D332 24"" 75Hz Full HD 1ms Gaming Monitor HDMI VGA - @ Amazon Prime",80.0,Amazon,162.0,2020-10-13 00:00:00.000000
"Samsung Galaxy Tab A8 Wi-Fi (2019) - 8"" tablet - @ Amazon - Prime Day Deal",100.0,Amazon,170.0,2020-10-13 00:00:00.000000
FITBIT Versa 2 Smartwatch with Amazon Alexa - 3 colour options @ Currys,129.0,Currys PC World,236.0,2020-10-13 00:00:00.000000
Rii RK908 blue switches mechanical keyboard day lightning deal Sold by S SAM and Fulfilled by Amazon,21.0,Amazon,218.0,2020-10-13 00:00:00.000000
"Mpow S10 Wireless Sports Headphones IPX7 Waterproof, 14H Playtime, in Ear Wireless Earphones Sold by HBH LTD FBA Prime",14.0,Amazon,216.0,2020-10-13 00:00:00.000000
"Apple iPad Mini (Wi-Fi, 64GB) - Space Grey (latest model) Like New @ Amazon Warehouse",297.0,Amazon,261.0,2020-10-13 00:00:00.000000
"Philips V-line 243V7QJABF 24"" IPS Full HD Monitor at Laptops Direct",75.0,Laptops Direct,217.0,2020-10-13 00:00:00.000000
Anker Wireless Charger 'PowerWave Pad' 10W max Delivered (Prime Deal) @ Amazon,10.0,Amazon,1200.0,2020-10-13 00:00:00.000000
"Sony Xperia 5, 6.1” FHD+ HDR OLED 21:9 Display, Triple-Camera-System with Eye AF, 6GB RAM, 128GB Memory @ Amazon Prime day deal",499.0,Amazon,167.0,2020-10-13 00:00:00.000000
Seagate 2TB External Hard Drive USB 3.0 - @ Amazon Prime Exclusive Deal,50.0,Amazon,139.0,2020-10-13 00:00:00.000000
"Western Digital_Black SN750 1TB NVMe SSD - Gen. 3 PCIe, M.2 2280, 3D NAND - 3470/3000MB/s R/W - // 500GB - - @ Amazon",120.0,Amazon,346.0,2020-10-13 00:00:00.000000
"Realme 7 Pro Mirror Silver, 8+128GB, 6.4” AMOLED Full Screen Display, Quad Camera + FREE Realme Buds Q at Amazon",279.0,Amazon,145.0,2020-10-13 00:00:00.000000
Lightning Deal - EBL LCD Universal Battery Charger for AA AAA C D Rechargeables with Type C Input - @ Amazon (Prime Exclusive),12.0,Amazon,234.0,2020-10-13 00:00:00.000000
"MICROSOFT Surface Pro 7 12.3"" Quad HD, i5-1035G4, 8GB RAM, 128GB SSD Platinum - with at Currys / ebay",626.0,eBay,310.0,2020-10-13 00:00:00.000000
"LG 70UN74006LA 70"" 4K Ultra HD Smart TV with Google Assistant and Alexa Sold and Dispatched by Hughes @ Amazon",700.0,Amazon,220.0,2020-10-13 00:00:00.000000
Samsung Odyssey 240hz 1440p HDR600 FREESYNC Curved Gaming Monitor sold and dispatched by Amazon,430.0,Amazon,191.0,2020-10-13 00:00:00.000000
"HISENSE 65A7100FTUK 65"" 4K ULTRA HD HDR Smart TV with Freeview play with Amazon Alexa at Currys ebay",473.0,eBay,241.0,2020-10-13 00:00:00.000000
Sonos Playbar Sound Bar at Currys PC World,300.0,Currys PC World,159.0,2020-10-13 00:00:00.000000
"(USED Very Good) NVIDIA Shield TV | 4K HDR Streaming Media Player, Dolby Vision, Works with Alexa - Prime Members @ Amazon",111.0,Amazon,321.0,2020-10-13 00:00:00.000000
HONOR MagicBook 14 or 15 4500U/8GB/512GB bundle with Router 3 or HONOR Band 5 - With voucher @ Honor,600.0,Honor,598.0,2020-10-13 00:00:00.000000
"JVC LT-50CA890 Android TV 50"" Smart 4K Ultra HD HDR LED TV at Currys / ebay",276.0,eBay,628.0,2020-10-13 00:00:00.000000
Crucial CT1000X8SSD9 1 TB X8 Portable SSD @ Amazon Prime,115.0,Amazon,161.0,2020-10-13 00:00:00.000000
"Samsung QE75Q75TATXXU (2020) QLED HDR 4K Ultra HD Smart TV, 75 inch with TVPlus/Freesat HD Black Free 5 Year Guarantee Currys PC World",1499.0,Currys PC World,192.0,2020-10-13 00:00:00.000000
ASUS ZenBook UX534 Full HD IPS-Level 15.6 Inch Laptop Amazon Prime day deal,850.0,Amazon,331.0,2020-10-13 00:00:00.000000
"SanDisk SDSQXAO-128GB microSDXC UHS-I Card for Nintendo Switch, 128 GB - Delivered @ Amazon (Prime Only)",18.0,Amazon,237.0,2020-10-13 00:00:00.000000
"Acer ET241Y 23.8 inch FHD Monitor (IPS panel, 4ms, HDMI, VGA, Black) - Prime Exclusive Deal",80.0,Amazon,214.0,2020-10-13 00:00:00.000000
"SANDISK Ultra Flair USB 3.0 Memory Stick - 128 GB, Silver - @ Currys PC World",13.0,Currys PC World,233.0,2020-10-13 00:00:00.000000
ROKU Premiere 4K HDR Streaming Media Player for @ Currys PC World,28.0,Currys PC World,253.0,2020-10-13 00:00:00.000000
"AMD Ryzen 3 3100 Gen3 4 Core AM4 CPU/Processor, at Currys /ebay",88.0,eBay,309.0,2020-10-13 00:00:00.000000
"Philips 273V7QDAB 27"" IPS Full HD (1920x1080) monitor with Built-in speakers at Amazon",88.0,Amazon,168.0,2020-10-13 00:00:00.000000
"AOC U2879VF 28 Inches 4K LED Monitor, Black - @ Amazon Prime Exclusive",175.0,Amazon,210.0,2020-10-13 00:00:00.000000
Anker Soundcore Liberty Air 2 Wireless Earbuds - Sold by AnkerDirect and Fulfilled by Amazon. (Prime Exclusive),56.0,Amazon,239.0,2020-10-13 00:00:00.000000
"128GB SanDisk Ultra MicroSDXC Android Memory Card Class 10, at Picstop",12.0,PicStop,244.0,2020-10-13 00:00:00.000000
RAVPower Portable Charger 20000mAh 60W PD 3.0 USB C Power Bank Sold by RAVPower official and Fulfilled by Amazon Prime Day,30.0,Amazon,239.0,2020-10-13 00:00:00.000000
UGREEN 20000mAh Portable Power Bank - 2 Ports - Prime / Non Prime Sold by UGREEN GROUP LIMITED UK / Fulfilled by Amazon.,14.0,Amazon,286.0,2020-10-13 00:00:00.000000
