Item,Price,Company,Heat,Date
Yamaha ATS-1050BL Soundbar with Built-in Subwoofer & Bluetooth £159.99 from Costco online,160.0,Costco,297.0,2020-10-05 00:00:00.000000
Raspberry Pi 4 Model B 2GB RAM £33.99 + Save up to 15% off on multi buy @ Toys4ages /ebay,34.0,eBay,1045.0,2020-10-05 00:00:00.000000
Tannoy TS2.8 Subwoofer £161.41@ peter_tyson / eBay,161.0,eBay,196.0,2020-10-05 00:00:00.000000
Used Grade A OnePlus 7 Pro 5G Nebula Blue Smartphone - £363.99 / Grade B £342.99 @ XS Items / Ebay,364.0,eBay,252.0,2020-10-05 00:00:00.000000
"Ring Smart Door View Cam with Built-in Wi-Fi & Camera, Black with Satin Nickel £89 using 'My John Lewis' code @ John Lewis & Partners",89.0,John Lewis,1065.0,2020-10-05 00:00:00.000000
Hisense H55A7100FTUK 55 4K Ultra HD HDR Smart LED TV £339.15 Using Code @ hughesdirect / eBay,339.0,eBay,646.0,2020-10-05 00:00:00.000000
Panasonic SC-HTB498EBK 180W 2.1ch Home Cinema Soundbar Subwoofer (Opened – never used) £74.11 delivered with code @ panasonic / ebay,74.0,eBay,261.0,2020-10-05 00:00:00.000000
"Nike Apple Watch S5 40mm, Free click & collect £312.25 @ Argos Ebay",313.0,eBay,192.0,2020-10-05 00:00:00.000000
"Taotronics Bluetooth Headphones, Wireless 5.0 Earphones with 30 Hours playtime aptX HD £8.99 @ Amazon/Sunvalleytek",9.0,Amazon,253.0,2020-10-05 00:00:00.000000
"Eufy Security 2K Indoor Cam (HomeKit, Alexa & Google Home Enabled) £29.99 - Sold by AnkerDirect and Fulfilled by Amazon",30.0,Amazon,314.0,2020-10-05 00:00:00.000000
Used Good Condition Nokia 7.2 - 64GB - Charcoal Grey - (Unlocked) - Smartphone - £118.99 With Code @ Music Magpie Ebay,119.0,eBay,151.0,2020-10-05 00:00:00.000000
"Bose QuietComfort Earbuds -ANC, true wireless - with My John Lewis sign up - £229.95 @ John Lewis & Partners",230.0,John Lewis,135.0,2020-10-05 00:00:00.000000
Google Nest Hello Video Doorbell - £159 (using code for My John Lewis members) @ John Lewis & Partners,159.0,John Lewis,303.0,2020-10-05 00:00:00.000000
Presonus Studio Monitors EG - 2x ERIS E44 + Stands & Cables - £321.30 / 2x Eris E8 XT + Pads & Cables £358 Using Code @ Music-Matter / eBay,321.0,eBay,172.0,2020-10-05 00:00:00.000000
"Motorola Moto G9 Play (Blue/Green) 6.5"" 64GB £135.14 @ Technolec Ebay",135.0,eBay,310.0,2020-10-05 00:00:00.000000
Fractal Design Define S with Window ATX PC Computer Case £55.97 at Amazon,56.0,Amazon,283.0,2020-10-05 00:00:00.000000
Grade A Retail Box OnePlus 8 Smartphone 8GB 5G 128GB Onyx Black - £409.99 @ Stock Must Go / Ebay,410.0,eBay,322.0,2020-10-05 00:00:00.000000
"LG 70UN74006LA 70"" 4K Ultra HD Smart TV with Google Assistant and Alexa £739 with code at ebay / hughesdirect",739.0,eBay,257.0,2020-10-05 00:00:00.000000
Mpow Active Noise Cancelling Wired Earphones with Mic- £7.99 Prime / + £4.99 Non Prime - Sold by HBH LTD and Fulfilled by Amazon,8.0,Amazon,182.0,2020-10-05 00:00:00.000000
Bose 700 Noise Cancelling Over-Ear Wireless Bluetooth Headphones with Mic/Remote - £269 (My John Lewis Members) @ John Lewis & Partners,269.0,John Lewis,260.0,2020-10-05 00:00:00.000000
AUKEY True Wireless Earphones £16.99 w/voucher @ Sold by AUKEY Innovate EU and Fulfilled by Amazon (+£4.49 Non-prime),17.0,Amazon,353.0,2020-10-05 00:00:00.000000
Samsung Galaxy A51 Prism Crush 128GB (Brand New) - £220.99 @ Cheapest Electrical/ eBay,221.0,eBay,177.0,2020-10-05 00:00:00.000000
"Samsung UE49RU7300KXXU (2019) 49” Curved Ultra HD, 4K HDR Smart TV £399 @ Very (£359 after £40 account cashback on 12m 0%)",359.0,Very,317.0,2020-10-05 00:00:00.000000
Dell 32 Curved 4K UHD Monitor - S3221QS - £297.49 @ Dell,297.0,Dell,226.0,2020-10-05 00:00:00.000000
Sony WH-1000XM4 wireless Bluetooth noise canceling headphones £297.59 at Amazon Germany,298.0,Amazon Germany,129.0,2020-10-05 00:00:00.000000
"27"" Dell S2721DS Monitor - QHD 75Hz, 4ms Response - £194.74 with code @ Dell",195.0,Dell,222.0,2020-10-05 00:00:00.000000
"Dell S2721HGF 27 inch Full HD (144Hz, VA, 4ms, FreeSync/G-Sync compatible) Curved Gaming Monitor, £169.99 at Dell with code",170.0,Dell,207.0,2020-10-05 00:00:00.000000
"Google Nest Learning Thermostat - 3rd Generation, Copper £150 @ Amazon",150.0,Amazon,1223.0,2020-10-05 00:00:00.000000
"Lenovo Ideapad Duet 4+64GB 2-in-1 Chromebook 1080p Screen, including 2 Year warranty £259.99 Delivered (My JL Member) @ John Lewis & Partner",260.0,John Lewis,358.0,2020-10-05 00:00:00.000000
Denon AV Receiver AVRX2700H 7.2 ch 8K (Dolby Atmos & HEOS Built-in) with a free Polk Assist wireless speaker £599 delivered @ Electric Shop,599.0,Electric shop,573.0,2020-10-05 00:00:00.000000
"HP 14s-fq0000na 14"" FHD Laptop Ryzen 5 4500U 8GB RAM 256GB M.2 NVMe SSD £499.97 at Box",500.0,Box.co.uk,238.0,2020-10-05 00:00:00.000000
"Dell 27"" FHD IPS Monitor: S2721HN (75Hz, AMD FreeSync, 4ms, HDMI, VESA) - £127.49 with code @ Dell",127.0,Dell,242.0,2020-10-05 00:00:00.000000
Dual Arm Monitor Bracket + 2 Year Warranty £15.19 with code @ Roov eBay,15.0,eBay,377.0,2020-10-05 00:00:00.000000
Dell S2721DGF QHD Gaming Monitor FreeSync 165Hz WQHD IPS (2560x1440 IPS 165Hz HDR4000) £331.49 at Dell with code,331.0,Dell,311.0,2020-10-05 00:00:00.000000
"LOGIK L8USBK16 7-8"" Tablet Starter Kit + 6 Months Spotify Premium - £9.99 (Free Click & Collect) @ Currys",10.0,Currys PC World,165.0,2020-10-05 00:00:00.000000
Ring Stick Up Camera Battery Gen 3 - White - £69 With Code @ Kaleidoscope,69.0,Kaleidoscope,183.0,2020-10-05 00:00:00.000000
"Crucial Ballistix 3600 MHz, DDR4, 16GB (8GB x2), CL16 Desktop Memory Kit, (Black/White/Red) £68.39 at Amazon",68.0,Amazon,476.0,2020-10-05 00:00:00.000000
Fractal Design Define S Black PC Case with Window FD-CA-DEF-S-BK-W £55.97 delivered at Laptops Direct,56.0,Laptops Direct,287.0,2020-10-05 00:00:00.000000
New HUAWEI MateBook 14 Laptop 2020 AMD Ryzen 5 4600H 8GB + 256GB + Claim Free tablet with keyboard £749.99 @ Huawei Store,750.0,Huawei Store,720.0,2020-10-05 00:00:00.000000
"Crucial BX500 1 TB CT1000BX500SSD1(Z)-Up to 540 MB/s (Internal SSD, 3D NAND, SATA, 2.5 Inch) £85.99 at Amazon",86.0,Amazon,409.0,2020-10-05 00:00:00.000000
Huawei Matebook D 15 4500U / AMD Ryzen 5 / 8GB / 256GB SSD + MatePad 32GB Tablet - £649.99 @ Huawei Store UK,650.0,Huawei Store,916.0,2020-10-05 00:00:00.000000
Grade B Huawei Mate 20 Pro 128GB Twilight EE at CEX for £200,200.0,CeX,428.0,2020-10-05 00:00:00.000000
Sony KD55XH8196BU 55 Inch 4K Ultra HD Smart Android TV £779.89 @ Costco,780.0,Costco,188.0,2020-10-05 00:00:00.000000
Nvidia Shield TV - Used Good £131.10 @ Amazon Warehouse,131.0,Amazon,368.0,2020-10-05 00:00:00.000000
"Huawei Nova 5T (6GB+128GB) Dual Sim Midsummer Purple, EE £160 Grade B at CeX",160.0,CeX,142.0,2020-10-05 00:00:00.000000
Dell inspiron 14 5000 Ryzen 7 4700 Laptop - £664 with code @ Dell (Students),664.0,Dell,346.0,2020-10-04 00:00:00.000000
oneo Wireless Bluetooth 5.0 EarBuds with Charging Case SweatProof Headset Stereo - £16.99 Delivered @ MyMemory eBay,17.0,eBay,165.0,2020-10-04 00:00:00.000000
Xiaomi Redmi 9A 4G Smartphone 2GB/32GB (UK Version + Official 2 year warranty) + Mi Backpack - £94.99 @ Xiaomi UK,95.0,Xiaomi UK,344.0,2020-10-04 00:00:00.000000
"Bose® QuietComfort® Noise Cancelling® QC35 II Wireless Bluetooth NFC Headphones Silver/Black, £209 at John Lewis and Partners with code",209.0,John Lewis,697.0,2020-10-04 00:00:00.000000
"Adata XPG SPECTRIX S40G 1TB RGB PCIe Gen3x4 M.2 2280 Solid State Drive, £120.50 at CCL/ebay",120.0,eBay,338.0,2020-10-04 00:00:00.000000
Sony KD49XH8196BU 49 Inch 4K Ultra HD Smart Android TV £629.80 @ Costco,630.0,Costco,248.0,2020-10-04 00:00:00.000000
"TeamGroup T-Force Dark Z Series 32GB (2x 16GB) 3200MHz C16 DDR4 Memory Kit, £99.99 at Box",100.0,Box.co.uk,407.0,2020-10-04 00:00:00.000000
Linksys WRT3200ACM AC3200 MU-MIMO Gigabit Wi-Fi Router MU-MIMO & Beamforming £130.14 using code @ Box UK / Ebay,130.0,eBay,190.0,2020-10-04 00:00:00.000000
Samsung 49 Inch UE49RU7300KXXU Smart 4K HDR LED TV (Curved TV) HDR10+ £399 @ Argos UK,399.0,Argos,253.0,2020-10-04 00:00:00.000000
20% off selected Xiaomi phones on Amazon,135.0,Amazon,204.0,2020-10-04 00:00:00.000000
Apple iPad 2020 32GB Retina Display (All Colours) - £309 for 'My JL Holders' - Free to sign up @ John Lewis & Partners,309.0,John Lewis,1710.0,2020-10-04 00:00:00.000000
Samsung 70 Inch UE70TU7020KXXU Smart 4K UHD TV with HDR10+ 2020 model £799 @ Argos,799.0,Argos,266.0,2020-10-04 00:00:00.000000
"Sony Bravia 65"" TV KD65XH9505 (2020) LED HDR 4K Ultra HD Smart Android TV with FREE Sony Soundbar £1,499 @ John Lewis & Partners",1499.0,John Lewis,196.0,2020-10-04 00:00:00.000000
"Apple iPhone SE, iOS 13, 4.7"", 4G LTE, SIM Free, 64GB, Black - £389 With Code (My John Lewis Members) @ John Lewis & Partners",389.0,John Lewis,1259.0,2020-10-04 00:00:00.000000
"Xiaomi Mi 9 SE, Dual Sim 64GB 6GB RAM, Full UK Warranty- Ocean Blue/Black Good Condition Smartphone - £167.99 @ Sold By Livewire Telecom FBA",168.0,Amazon,407.0,2020-10-04 00:00:00.000000
"Seasonic S12III 550W Fully Wired 80+Bronze PSU/Power Supply, £49.99 at Amazon",50.0,Amazon,337.0,2020-10-04 00:00:00.000000
Lenovo IdeaPad 5 15.6in Ryzen 7 4700U 8GB RAM 512GB SSD 17 hours battery life - Blue - £629.99 @ Argos,630.0,Argos,335.0,2020-10-04 00:00:00.000000
"Bush Multi Room Speaker with Bluetooth / Wi-Fi, £9.99 at Argos ebay",10.0,eBay,236.0,2020-10-04 00:00:00.000000
Dell Vostro 3681 Desktop PC - 8GB Ram. 256GB NVMe SSD £262.82 @ Dell,263.0,Dell,567.0,2020-10-04 00:00:00.000000
"Cooler Master Hyper TX3 EVO 92mm PWM Fan Intel AMD CPU Cooler, £18 from Scan on Amazon / +£4.49 non prime",18.0,Amazon,283.0,2020-10-04 00:00:00.000000
Sony WH-1000XM4 Noise Cancelling Wireless Headphones - Like New (Damaged Box) £270.41 at Amazon Warehouse,270.0,Amazon,786.0,2020-10-04 00:00:00.000000
HP 22m Monitor- Full HD 21.5 inch IPS monitor £79 (£71.10 with new customer code) @ Ryman,79.0,Ryman,316.0,2020-10-04 00:00:00.000000
Black 10W Floodlight With PIR £12.94 delivered @ Aldi,13.0,Aldi,176.0,2020-10-04 00:00:00.000000
Mpow 059 Hi-Fi Deep Bass Wireless＆Wired Headsets with £10 voucher on red color £18.99 Sold by HBH LTD and Fulfilled by Amazon,19.0,Amazon,271.0,2020-10-04 00:00:00.000000
Hive Smart Lights Pack Bayonet or Screw (Hub and 2x Bulbs) £54 at BT Shop,54.0,BT Shop,181.0,2020-10-04 00:00:00.000000
Samsung Galaxy A51 Sim Free for £260. 21on Amazon,260.0,Amazon,183.0,2020-10-04 00:00:00.000000
Certified Refurbished GoPro HERO5 Black £132.99 @ ebay / gopro_certified_uk (£2.99 Delivery),136.0,eBay,326.0,2020-10-04 00:00:00.000000
"Intel® Core™ i7-9700K octo core Processor 12M Cache, up to 4.90 GHz £280 at Amazon",280.0,Amazon,229.0,2020-10-04 00:00:00.000000
HONOR MagicBook 15 bundle with a mouse and backpack - £519.99 With Code @ Honor,520.0,Honor,177.0,2020-10-04 00:00:00.000000
"TP-LINK TL-PA7017 KIT 1-Port Gigabit Powerline Starter Kit – Twin Pack, £29.99 at Currys PC World",30.0,Currys PC World,230.0,2020-10-04 00:00:00.000000
"PNY XLR8 CS3030 M.2 NVMe Internal 500GB SSD, up to 3500 MB(Read) 2,000 MB(Write) Speed £58.35 (£55 fee free card) Delivered @ Amazon Italy",58.0,Amazon Italy,378.0,2020-10-04 00:00:00.000000
"Sony Xperia Z5 Compact 32GB Black, Vodafone - Grade B £60 @ Cex",60.0,CeX,306.0,2020-10-04 00:00:00.000000
Sony WH-1000XM4 wireless headphones £305.93 at Amazon,306.0,Amazon,212.0,2020-10-04 00:00:00.000000
"Aerocool Duo 12 120mm RGB Computer Fan, £7.83 Prime +£4.49 non-Prime at Amazon",8.0,Amazon,273.0,2020-10-04 00:00:00.000000
"Huawei P30 Pro Dual Sim 8GB+128GB Black, EE B £275 at CeX",275.0,CeX,410.0,2020-10-04 00:00:00.000000
HISENSE 50U7QFTUK 50” Smart 4K Ultra HD HDR QLED TV with Amazon Alexa £499 @ Currys,499.0,Currys PC World,180.0,2020-10-03 00:00:00.000000
"Huawei P30 Lite 6GB+256GB Breathing Crystal, EE B Used Condition Smartphone - £145 Delivered @ CeX",145.0,CeX,212.0,2020-10-03 00:00:00.000000
Daewoo Oil Filled 1500W Portable Radiator with Thermostat and Temperature Control £15.59 (Prime) / +£4.49 (Non Prime) delivered @ Amazon,16.0,Amazon,220.0,2020-10-03 00:00:00.000000
Linksys WRT3200ACM-UK MU-MIMO eSATA/USB 3.0 Gigabit Wi-Fi Router £149.99 @ Amazon,150.0,Amazon,184.0,2020-10-03 00:00:00.000000
3Pack 3FT/1M Nylon Braided Fast Charging Lightning Cable £6.99 (Prime) / £11.48 (non Prime) Sold by HONGHUIXIN SHOP and Fulfilled by Amazon,7.0,Amazon,108.0,2020-10-03 00:00:00.000000
Bush 80W RMS 2.1Ch Sound Bar with Subwoofer £59.99 @ argos,60.0,Argos,193.0,2020-10-03 00:00:00.000000
ASUS ROG STRIX B550-F GAMING AMD B550 DDR4 ATX Motherboard - Socket AM4£149.99 + CPU Selection Offers @ AWD-IT,150.0,AWD-IT,829.0,2020-10-03 00:00:00.000000
[iOS] Bridge Constructor Portal £0.99 (one IAP (DLC) of £1.99 with extra levels),1.0,iOS App Store,163.0,2020-10-03 00:00:00.000000
Raspberry pi 4 power switch line type-c interface 5V 3A USB power supply line. £1.84 @ Aliexpress,2.0,AliExpress,218.0,2020-10-03 00:00:00.000000
Xiaomi Haylou TWS Wireless Earphones T15 with Charging Case - Black - £22.99 Delivered @ MyMemory,23.0,MyMemory,179.0,2020-10-03 00:00:00.000000
Anker soundcore life Q30 pre order 30% discount - £56.99 @ Soundcore,57.0,Soundcore,219.0,2020-10-03 00:00:00.000000
"Manfrotto Pixi Mini Tripod - Black, £12.99 at gwcameras/ebay",13.0,eBay,478.0,2020-10-03 00:00:00.000000
TP Link TL-PA4010P KIT AV600 Passthrough Powerline Starter Kit - £28 at AO/ebay,28.0,eBay,287.0,2020-10-03 00:00:00.000000
Bowers and Wilkins P9 headphones open box £469 @ Seven Oaks,469.0,Sevenoaks Sound,195.0,2020-10-03 00:00:00.000000
Google Nest Hub Max from £179 @ Google Store,179.0,Google Store,301.0,2020-10-03 00:00:00.000000
Baseus 100W USB C To USB Type C Cable USBC PD Fast Charger Cord USB-C Type-c Cable £4.00 Ali Express,4.0,AliExpress,236.0,2020-10-03 00:00:00.000000
Google Home Max Speaker in Charcoal £199 @ Jessops,199.0,Jessops,257.0,2020-10-03 00:00:00.000000
Fujifilm X-T3 Digital Mirrorless Camera Body - Black £806.55 at ebay / cameracentreuk with code,807.0,eBay,245.0,2020-10-03 00:00:00.000000
Motorola Escape 500 Over-Ear NC Wireless Headphones -Black £34.99 (free click & collect) @ Argos,35.0,Argos,244.0,2020-10-03 00:00:00.000000
LG 55NANO796NE 55 Inch Smart 4K UHD NanoCell TV Black with HDR and Freeview - £549 delivered using code @ RGB Direct,549.0,RGB Direct,232.0,2020-10-03 00:00:00.000000
"Samsung S24D330 24"" Full HD Gaming Monitor 1ms - £94.98 Delivered @ Amazon",95.0,Amazon,316.0,2020-10-03 00:00:00.000000
Hisense 55A7100FTUK 55 Inch TV Smart 4K Ultra HD LED Freeview HD 3 HDMI + 2 Year Warranty - £369 Delivered @ RGB Direct,369.0,RGB Direct,980.0,2020-10-03 00:00:00.000000
FIDECO M.2 SATA NGFF External SSD Enclosure £12.74 Prime / +£4.49 non Prime / Sold by ShangYunJi and Fulfilled by Amazon,13.0,Amazon,250.0,2020-10-03 00:00:00.000000
"Sony Bravia KD65X7052PBU 65"" (2020)Smart 4K Ultra HD TV With TRILUMINOS Display and Clear Audio £724 with code @ Richer Sounds",724.0,Richer Sounds,307.0,2020-10-03 00:00:00.000000
Samsung QE55Q90T 55 inch Qled TV at RGB Direct with 5 year warranty - £1099 delivered @ RGB Direct,1099.0,RGB Direct,319.0,2020-10-03 00:00:00.000000
HP Smart Tank Plus 559 All in one printer with 3 years worth of ink £179 (Also £30 HP Cashback making it £149) John Lewis & Partners,180.0,John Lewis,591.0,2020-10-03 00:00:00.000000
"LG 75UN71006LC 75"" Smart 4K Ultra HD HDR LED TV with Freeview / Freesat, built-in Google Assistant & Alexa - £899 delivered @ Currys",899.0,Currys PC World,878.0,2020-10-03 00:00:00.000000
"EVGA 600 W1, 80+ WHITE 600W Power Supply Unit, £43.18 at Amazon Spain",43.0,Amazon Spain,293.0,2020-10-03 00:00:00.000000
"Gigabyte 120GB 2.5"" SATA 6Gbps Solid State Drive, £16.49 / £20.98 non prime at Amazon",16.0,Amazon,323.0,2020-10-03 00:00:00.000000
"Lenovo IdeaCentre 3 - 23.8"" Full HD All-in-One PC AMD Ryzen 5 4500U 8GB RAM 1TB HDD - £531.99 with code @ laptopoutletdirect / Ebay UK",532.0,eBay,243.0,2020-10-03 00:00:00.000000
"SAMSUNG LS24D330HSX/EN Full HD 24"" LED Monitor - £92.99 delivered @ Currys PC World",93.0,Currys PC World,253.0,2020-10-03 00:00:00.000000
Garmin Fenix 6S Gold Tone Sapphire Edition Watch £400 @ Beaverbrooks,400.0,Beaverbrooks,143.0,2020-10-03 00:00:00.000000
Huawei 40W 4.5A USB Super Fast Charging Adapter - White (Frustration Free Packaging) £9.90 delivered @ MyMemory,10.0,MyMemory,424.0,2020-10-03 00:00:00.000000
"Fractal Design Define S Mid Tower Case, £46.97 at Laptops Direct",47.0,Laptops Direct,271.0,2020-10-03 00:00:00.000000
JVC HA-FX38M-B-E Headphones - Black/White £3.97 at Currys / ebay,4.0,eBay,259.0,2020-10-03 00:00:00.000000
GOOGLE Nest Mini 2nd Generation Voice Assistant Speaker - £24 Delivered @ Google,24.0,Google Store,1556.0,2020-10-03 00:00:00.000000
Moto 5G Plus (£249 - 64GB / £314.99 - 128GB) via Student Discount / Employee Benefit Discount @ Lenovo UK,250.0,Lenovo UK,209.0,2020-10-03 00:00:00.000000
oneo 15W Qi Fast Wireless Charger - Black - £9.99 Delivered @ MyMemory,10.0,MyMemory,238.0,2020-10-03 00:00:00.000000
Sennheiser MD421-II Dynamic Microphone £179 @ Sennheiser Shop,179.0,Sennheiser Shop,192.0,2020-10-03 00:00:00.000000
Lenovo M900 SFF PC I5-6500 3.2Ghz 4GB 500GB Win 10 - £130.50 delivered using code @ ITZoo,130.0,ITZOO,431.0,2020-10-03 00:00:00.000000
"GeIL Orion AMD Edition 16GB (2x 8GB) 3600MHz DDR4 C18 memory Kit, £59.99 at CCL Online",60.0,CCLOnline,1026.0,2020-10-03 00:00:00.000000
Google Nest Hub - £49.99 delivered @ Google Store,50.0,Google Store,1977.0,2020-10-03 00:00:00.000000
W-KING 50W (70W Peak) Portable Bluetooth Wireless Speaker £54.39 Sold by W-KING and Fulfilled by Amazon,54.0,Amazon,211.0,2020-10-03 00:00:00.000000
"Lg OLED65C9PLA LG OLED65C9PLA 65"" 4K Ultra HD HDR Smart OLED TV 5 Year Warranty With 2 Free 4K Blu-Ray Films £1899 @ PRC Direct",1899.0,PRC Direct,197.0,2020-10-03 00:00:00.000000
"LG 70UN74006LA 70"" 4K Ultra HD Smart TV with Google Assistant and Alexa £799 delivered at Hughes",799.0,Hughes,259.0,2020-10-03 00:00:00.000000
beyerdynamic DT 1990 PRO Open Studio Reference Headphones £320 @ Amazon,320.0,Amazon,155.0,2020-10-03 00:00:00.000000
Sony WH-1000XM4 Noise Cancelling Wireless Headphones ( Black ) £275.93 @ Amazon,276.0,Amazon,343.0,2020-10-03 00:00:00.000000
"Google Nest Learning Thermostat, 3rd Generation, Stainless Steel £159.99 @ Amazon",160.0,Amazon,395.0,2020-10-03 00:00:00.000000
WD 2TB My Passport (Recertified - Black / Blue / Orange / White / Red / Yellow) £44.99 at WD Store,45.0,Western Digital Shop,286.0,2020-10-03 00:00:00.000000
"USB-A to USB-C, 5 Pack £4.19 (+£4.49 Non Prime) Sold by NIBIKIA and Fulfilled by Amazon",4.0,Amazon,1610.0,2020-10-03 00:00:00.000000
New Huawei Honor Band 4 Smart Watch Fitness Tracker Black - £17.49 @ Ukbest4tech / Ebay,17.0,eBay,571.0,2020-10-03 00:00:00.000000
"Apple Watch Series 5 (GPS, 40mm) - Silver Aluminum Case with White Sport Band £329 @ Amazon",329.0,Amazon,319.0,2020-10-03 00:00:00.000000
LG 27UL500-W 4K (3840 x 2160) Ultra HD HDR10 27” IPS 5ms Freesync LCD Gaming Monitor - £160.55 delivered with code @ Currys eBay,161.0,eBay,670.0,2020-10-03 00:00:00.000000
"Samsung QE55Q950R 8K HDR 3000 Smart TV £1,499 delivered at Peter Tyson Audio Visual",1499.0,Peter Tyson Audio Visual,191.0,2020-10-03 00:00:00.000000
Google Nest Hello Video Doorbell £161.99 @ City Plumbing,162.0,City plumbing,161.0,2020-10-03 00:00:00.000000
"Grade B Refurbished Motorola Moto G8 Power Lite - 64GB, 6.5"" Android Smartphone - £94.99 at StockMustGo on eBay",95.0,eBay,141.0,2020-10-03 00:00:00.000000
Apple IPhone 11 Pro Max Wireless Bundle - Includes Wireless Charger By Skech + Protective Case & Screen Protector - £19.99 Delivered @ O2,20.0,O2 Shop,192.0,2020-10-02 00:00:00.000000
LG OLED55C9PLA ￼ 55 Inch Ultra HD 4K OLED TV Black with Freeview 5 Year Warranty £1249 @ RGB Direct,1249.0,RGB Direct,248.0,2020-10-02 00:00:00.000000
Kingston Canvas Select Plus 128GB microSDXC Card + SD Adapter - £11.99 Delivered @ Base,12.0,Base.com,320.0,2020-10-02 00:00:00.000000
Sony WH-1000XM4 Noise Cancelling Wireless Headphones £300.93 @ Amazon,301.0,Amazon,140.0,2020-10-02 00:00:00.000000
"Realme C3 6.5"" Smartphone 3GB/64GB | Helio G70 | 5000mAh | Blue/Red - £94.12 Delivered @ Amazon Germany",94.0,Amazon Germany,496.0,2020-10-02 00:00:00.000000
BEATS Solo 3 Wireless Bluetooth Headphones - Black - £129 delivered @ Currys PC World,129.0,Currys PC World,167.0,2020-10-02 00:00:00.000000
Phillips Hue Colour B22 Smart Bulb with free Google Nest Mini £40 @ AO,40.0,ao.com,935.0,2020-10-02 00:00:00.000000
HONOR 20e 4GB+64GB Midnight Black Smartphone Dual Sim SD Card - £139.99 With Code / Honor 10 Lite £119.99 @ Honor UK,140.0,Honor,291.0,2020-10-02 00:00:00.000000
LG XBOOM ON2D Bluetooth Megasound Party Speaker £119.99 free click and collect at Argos,120.0,Argos,117.0,2020-10-02 00:00:00.000000
Epson EcoTank ET-2710 Inkjet Printer - £159 + Free Delivery Using Code @ Ryman,159.0,Ryman,154.0,2020-10-02 00:00:00.000000
HUAWEI MediaPad M5 lite 10 3+32G Space Grey with free mini speaker for £143.99 (using unique code) @ Huawei,144.0,Huawei Store,175.0,2020-10-02 00:00:00.000000
Legion Phone Duel - 16GB 512GB Venegance Red (Dual SIM) Smartphone + Lenovo SmartClock (Dual 5000mAh - Snapdragon 865+) - £899.99 @ Lenovo,900.0,Lenovo UK,383.0,2020-10-02 00:00:00.000000
Kioxia (Toshiba) EXCERIA 240 GB 2.5 Inch SSD 555/540 MB/s R/W- £22.98 Delivered @ Amazon UK (3 Yrs. Warranty),23.0,Amazon,324.0,2020-10-02 00:00:00.000000
"Asus Gaming Monitor VS248H Full HD LED monitor. 24"" A Grade £59.99 at ITZOO",60.0,ITZOO,345.0,2020-10-02 00:00:00.000000
"GRADE A1 - Realme X50 5G UK Jungle Green 6.57"" 6GB 128GB 5G Unlocked & SIM Free - £258.43 delivered @ Laptops Direct",258.0,Laptops Direct,158.0,2020-10-02 00:00:00.000000
"2020 55"" Q80T QLED 4K TV - £879.20 through student portal delivered @ Samsung Store",879.0,Samsung,238.0,2020-10-02 00:00:00.000000
TP-Link AC1200 RE305 Dual Band WiFi Extender @Amazon,30.0,Amazon,104.0,2020-10-02 00:00:00.000000
"LG OLED65C8PLA OLED HDR 4K Ultra HD 65"" Smart TV £1379 @ John Lewis & Partners",1379.0,John Lewis,200.0,2020-10-02 00:00:00.000000
SanDisk Ultra 32 GB USB Flash Drive USB 3.0 Up to 130 MB/s Read - £4.98 Prime / +£4.49 non Prime @ Amazon,5.0,Amazon,394.0,2020-10-02 00:00:00.000000
"Adata XPG SX8200 Pro 1TB M.2-2280 NVMe PCIe SSD 3500MB/s R, 3000MB/s W-5 Yrs Warranty + Cool XPG heatsink - £109.98 Delivered @ Amazon",110.0,Amazon,505.0,2020-10-02 00:00:00.000000
Samsung Galaxy A21s 32GB NFC Black 5000mAh Smartphone - £99.99 + £20 Top Up (PAYG) @ EE,120.0,EE,368.0,2020-10-02 00:00:00.000000
"Samsung Galaxy A21s on EE PAYG 6.5"" display, 5000mAh battery, 32 GB, NFC, Black for £119.99 at Argos",120.0,Argos,362.0,2020-10-02 00:00:00.000000
Corsair CMK32GX4M2A2666C16 Vengeance LPX 32GB (2 x 16GB) DDR4 2666 MHz C16 XMP 2.0 High Performance Desktop Memory £87.30 delivered @ Amazon,87.0,Amazon,340.0,2020-10-02 00:00:00.000000
MSI B450 TOMAHAWK MAX ATX Motherboard for AMD AM4 Incl. Zen 3 £99.98 at Amazon,100.0,Amazon,213.0,2020-10-02 00:00:00.000000
OPPO Find X2 Lite 5G 128 GB Moonlight Black Smartphone Snapdragon 765G - £313.49 With Code @ Curry's / Ebay,313.0,eBay,236.0,2020-10-02 00:00:00.000000
"Canon PIXMA TS3151 All-in-One Wireless Inkjet Printer, £34.99 at Ryman (Free collection)",35.0,Ryman,181.0,2020-10-02 00:00:00.000000
"Xiaomi Mi 10 Global Version 8GB 256GB 5G Snapdragon 865 LPDDR 5 108MP Quad Camera 6.67"" £437 @ AliExpress Xiaomi Mi Store",437.0,AliExpress,228.0,2020-10-02 00:00:00.000000
Patriot Viper Steel 32GB (2x16GB) 3200MHz DDR4 C16 Memory Kit £105.36 at CCL Online,105.0,CCLOnline,340.0,2020-10-02 00:00:00.000000
"Iiyama G-Master GB3461WQSU-B1 34"" 3440x1440 IPS 144hz 1ms HDR Freesync Ultrawide Gaming Monitor, £384.75 with code at CCL/ebay",385.0,eBay,350.0,2020-10-02 00:00:00.000000
